fold,target_port,role,product_id,acquisition_date
Richards Bay,Richards Bay,source_meta_query,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,20251211
Richards Bay,Richards Bay,source_meta_query,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,20251218
Richards Bay,Richards Bay,source_meta_query,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,20251223
Richards Bay,Richards Bay,source_meta_query,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,20251230
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20250614T213050_20250614T213119_002784_005B97_D06D,20250614
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20250813T213053_20250813T213122_003659_00751A_DBC8,20250813
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20251024T213054_20251024T213124_004709_0094E0_DB1C,20251024
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20251105T213054_20251105T213124_004884_009A7D_8FDC,20251105
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20251117T213054_20251117T213123_005059_00A05C_1C3A,20251117
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20251129T213053_20251129T213123_005234_00A63B_63CD,20251129
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20251211T213053_20251211T213122_005409_00AC3F_40F8,20251211
Richards Bay,Richards Bay,source_meta_query,S1C_IW_GRDH_1SDV_20251223T213052_20251223T213121_005584_00B23E_FFF7,20251223
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250101T142509_20250101T142534_057252_070AF6_8BC8,20250101
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250104T021547_20250104T021611_057288_070C5C_2B74,20250104
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250108T141656_20250108T141721_057354_070EF9_747A,20250108
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250113T142508_20250113T142533_057427_0711E2_2089,20250113
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250115T173330_20250115T173355_057458_07130D_51CB,20250115
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250120T141655_20250120T141720_057529_0715E8_27AA,20250120
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250125T142507_20250125T142532_057602_0718D6_9C14,20250125
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250201T141654_20250201T141719_057704_071CD3_8E9C,20250201
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250206T142506_20250206T142531_057777_071FC4_4425,20250206
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250218T142506_20250218T142531_057952_0726CE_AB2C,20250218
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250220T173328_20250220T173353_057983_07280A_D019,20250220
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250225T141654_20250225T141719_058054_072AFB_9955,20250225
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,20250302
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,20250314
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250317T021545_20250317T021609_058338_073664_181C,20250317
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250317T035236_20250317T035301_058339_07366E_1A19,20250317
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,20250321
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,20250326
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,20250407
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250409T173329_20250409T173354_058683_07444B_FA8B,20250409
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250410T021545_20250410T021609_058688_074483_D3BC,20250410
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,20250419
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250422T035237_20250422T035302_058864_074BB7_3AD7,20250422
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,20250501
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250504T035237_20250504T035302_059039_0752BC_810D,20250504
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250508T141655_20250508T141720_059104_07553F_D9D1,20250508
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,20250513
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250516T035237_20250516T035302_059214_07590C_1B74,20250516
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,20250525
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250528T035236_20250528T035301_059389_075F25_EDE8,20250528
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,20250606
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,20250609
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250609T035235_20250609T035300_059564_07651D_4100,20250609
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,20250618
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250621T021544_20250621T021607_059738_076B1D_2523,20250621
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250621T035235_20250621T035300_059739_076B27_C979,20250621
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,20250630
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250703T035234_20250703T035259_059914_077140_7BD6,20250703
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250714T173326_20250714T173351_060083_077709_FD9C,20250714
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,20250715
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250715T035234_20250715T035259_060089_077743_FB08,20250715
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,20250724
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250727T035233_20250727T035258_060264_077D47_F0A8,20250727
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250731T141651_20250731T141716_060329_077F80_00CD,20250731
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,20250805
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250808T035233_20250808T035258_060439_078370_CD54,20250808
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,20250817
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250820T035233_20250820T035258_060614_078A53_5450,20250820
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250829T142503_20250829T142528_060752_078FC4_CDEA,20250829
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250901T021542_20250901T021605_060788_07912C_0086,20250901
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250901T035233_20250901T035258_060789_079136_B324,20250901
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250910T142503_20250910T142528_060927_0796BD_18EC,20250910
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250912T173326_20250912T173351_060958_0797F4_2E8D,20250912
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250913T035234_20250913T035259_060964_079836_C838,20250913
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250917T141651_20250917T141716_061029_079AD4_BEB1,20250917
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250922T142504_20250922T142529_061102_079DC2_7207,20250922
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250925T021543_20250925T021606_061138_079F34_4E55,20250925
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20250925T035234_20250925T035259_061139_079F3E_697B,20250925
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251004T142503_20251004T142528_061277_07A4D4_B04D,20251004
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251007T035234_20251007T035259_061314_07A64B_B254,20251007
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251011T141652_20251011T141717_061379_07A8EC_6D05,20251011
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251016T142504_20251016T142529_061452_07ABDD_BF78,20251016
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251019T035234_20251019T035259_061489_07AD50_1AB6,20251019
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251023T141652_20251023T141717_061554_07AFF4_3310,20251023
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251026T020728_20251026T020753_061590_07B161_3CC3,20251026
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251028T142503_20251028T142528_061627_07B2E5_AF8B,20251028
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251109T142503_20251109T142528_061802_07B9BD_1AE4,20251109
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251112T035233_20251112T035258_061839_07BB21_91CA,20251112
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251121T142503_20251121T142528_061977_07C08B_B3BC,20251121
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251124T035232_20251124T035257_062014_07C1F4_0DB0,20251124
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251203T142501_20251203T142526_062152_07C75E_D213,20251203
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251206T021540_20251206T021603_062188_07C8BF_E0FB,20251206
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251206T035231_20251206T035256_062189_07C8C7_B4B3,20251206
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251215T142500_20251215T142525_062327_07CE36_F264,20251215
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251217T173322_20251217T173347_062358_07CF5C_3556,20251217
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251218T035230_20251218T035255_062364_07CF9A_DF33,20251218
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251222T141647_20251222T141712_062429_07D225_B5FC,20251222
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251227T142459_20251227T142524_062502_07D505_24C1,20251227
Richards Bay,Richards Bay,source_calibration,S1A_IW_GRDH_1SDV_20251230T035229_20251230T035254_062539_07D665_2BBB,20251230
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250611T055738_20250611T055803_002731_005A0C_2C37,20250611
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250623T055738_20250623T055803_002906_005F16_6E06,20250623
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250705T055739_20250705T055804_003081_00641D_2DF0,20250705
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250720T173209_20250720T173234_003307_006AB5_D3FE,20250720
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250810T055741_20250810T055806_003606_007385_F130,20250810
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250814T021436_20250814T021501_003662_00752F_F0F2,20250814
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250822T055742_20250822T055806_003781_0078C6_2C32,20250822
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250903T055742_20250903T055807_003956_007E04_B34B,20250903
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250906T173211_20250906T173236_004007_007F7E_D39D,20250906
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250915T055742_20250915T055807_004131_008359_AA20,20250915
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20250927T055742_20250927T055807_004306_0088A6_843A,20250927
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20251013T021438_20251013T021503_004537_008FA6_7629,20251013
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20251025T021438_20251025T021503_004712_0094F6_EC36,20251025
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20251106T021437_20251106T021502_004887_009A94_6EF3,20251106
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20251117T173211_20251117T173236_005057_00A047_CB70,20251117
Richards Bay,Richards Bay,source_calibration,S1C_IW_GRDH_1SDV_20251130T021436_20251130T021501_005237_00A653_4A11,20251130
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,20250724
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250731T141651_20250731T141716_060329_077F80_00CD,20250731
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,20250805
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,20250817
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250820T035233_20250820T035258_060614_078A53_5450,20250820
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250829T142503_20250829T142528_060752_078FC4_CDEA,20250829
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250901T021542_20250901T021605_060788_07912C_0086,20250901
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250901T035233_20250901T035258_060789_079136_B324,20250901
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250910T142503_20250910T142528_060927_0796BD_18EC,20250910
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250912T173326_20250912T173351_060958_0797F4_2E8D,20250912
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250913T035234_20250913T035259_060964_079836_C838,20250913
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250917T141651_20250917T141716_061029_079AD4_BEB1,20250917
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250922T142504_20250922T142529_061102_079DC2_7207,20250922
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250925T021543_20250925T021606_061138_079F34_4E55,20250925
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250925T035234_20250925T035259_061139_079F3E_697B,20250925
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251004T142503_20251004T142528_061277_07A4D4_B04D,20251004
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251007T035234_20251007T035259_061314_07A64B_B254,20251007
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251011T141652_20251011T141717_061379_07A8EC_6D05,20251011
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251016T142504_20251016T142529_061452_07ABDD_BF78,20251016
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251019T035234_20251019T035259_061489_07AD50_1AB6,20251019
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251023T141652_20251023T141717_061554_07AFF4_3310,20251023
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251026T020728_20251026T020753_061590_07B161_3CC3,20251026
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251028T142503_20251028T142528_061627_07B2E5_AF8B,20251028
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251109T142503_20251109T142528_061802_07B9BD_1AE4,20251109
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251112T035233_20251112T035258_061839_07BB21_91CA,20251112
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251121T142503_20251121T142528_061977_07C08B_B3BC,20251121
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251124T035232_20251124T035257_062014_07C1F4_0DB0,20251124
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251203T142501_20251203T142526_062152_07C75E_D213,20251203
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251206T021540_20251206T021603_062188_07C8BF_E0FB,20251206
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251206T035231_20251206T035256_062189_07C8C7_B4B3,20251206
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251215T142500_20251215T142525_062327_07CE36_F264,20251215
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251217T173322_20251217T173347_062358_07CF5C_3556,20251217
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251218T035230_20251218T035255_062364_07CF9A_DF33,20251218
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251222T141647_20251222T141712_062429_07D225_B5FC,20251222
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251227T142459_20251227T142524_062502_07D505_24C1,20251227
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251230T035229_20251230T035254_062539_07D665_2BBB,20251230
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250810T055741_20250810T055806_003606_007385_F130,20250810
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250814T021436_20250814T021501_003662_00752F_F0F2,20250814
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250822T055742_20250822T055806_003781_0078C6_2C32,20250822
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250903T055742_20250903T055807_003956_007E04_B34B,20250903
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250906T173211_20250906T173236_004007_007F7E_D39D,20250906
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250915T055742_20250915T055807_004131_008359_AA20,20250915
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250927T055742_20250927T055807_004306_0088A6_843A,20250927
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251013T021438_20251013T021503_004537_008FA6_7629,20251013
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251025T021438_20251025T021503_004712_0094F6_EC36,20251025
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251106T021437_20251106T021502_004887_009A94_6EF3,20251106
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251117T173211_20251117T173236_005057_00A047_CB70,20251117
Richards Bay,Richards Bay,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251130T021436_20251130T021501_005237_00A653_4A11,20251130
Richards Bay,Richards Bay,target_adapt,S1A_IW_GRDH_1SDV_20250327T163005_20250327T163030_058492_073C79_EAA7,20250327
Richards Bay,Richards Bay,target_adapt,S1A_IW_GRDH_1SDV_20250502T163006_20250502T163031_059017_0751E2_680E,20250502
Richards Bay,Richards Bay,target_adapt,S1A_IW_GRDH_1SDV_20250526T163005_20250526T163030_059367_075E5F_4FCB,20250526
Richards Bay,Richards Bay,target_adapt,S1A_IW_GRDH_1SDV_20250607T163005_20250607T163030_059542_076467_C24A,20250607
Richards Bay,Richards Bay,target_adapt,S1A_IW_GRDH_1SDV_20250619T163004_20250619T163029_059717_076A60_94E5,20250619
Richards Bay,Richards Bay,target_adapt,S1A_IW_GRDH_1SDV_20250713T163003_20250713T163028_060067_07767F_5920,20250713
Richards Bay,Richards Bay,target_eval,S1A_IW_GRDH_1SDV_20250725T163002_20250725T163027_060242_077C8C_6445,20250725
Richards Bay,Richards Bay,target_eval,S1A_IW_GRDH_1SDV_20250911T163003_20250911T163028_060942_079755_9E0D,20250911
Richards Bay,Richards Bay,target_eval,S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29,20251216
Richards Bay,Richards Bay,target_eval,S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319,20250920
Richards Bay,Richards Bay,target_eval,S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1,20251002
Richards Bay,Richards Bay,target_eval,S1C_IW_GRDH_1SDV_20251119T031050_20251119T031117_005077_00A0F4_F122,20251119
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250101T142509_20250101T142534_057252_070AF6_8BC8,20250101
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250102T122317_20250102T122347_057265_070B6D_EB07,20250102
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250104T021547_20250104T021611_057288_070C5C_2B74,20250104
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E,20250105
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250108T141656_20250108T141721_057354_070EF9_747A,20250108
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250113T142508_20250113T142533_057427_0711E2_2089,20250113
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250115T153906_20250115T153935_057456_071303_0ED7,20250115
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3,20250117
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250120T141655_20250120T141720_057529_0715E8_27AA,20250120
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250125T142507_20250125T142532_057602_0718D6_9C14,20250125
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250126T122315_20250126T122344_057615_071953_D83D,20250126
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250127T153906_20250127T153935_057631_0719FF_8570,20250127
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250201T141654_20250201T141719_057704_071CD3_8E9C,20250201
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250202T135247_20250202T135312_057718_071D69_2EC7,20250202
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250206T142506_20250206T142531_057777_071FC4_4425,20250206
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469,20250210
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250211T225059_20250211T225124_057855_0722DE_45FE,20250211
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250213T083110_20250213T083139_057875_0723AA_0832,20250213
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250217T193335_20250217T193400_057940_072653_7401,20250217
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250218T142506_20250218T142531_057952_0726CE_AB2C,20250218
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250220T153905_20250220T153934_057981_0727FE_BF71,20250220
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E,20250222
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250225T141654_20250225T141719_058054_072AFB_9955,20250225
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,20250302
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9,20250306
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250309T083110_20250309T083139_058225_0731F2_0C8F,20250309
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250310T113410_20250310T113435_058242_07329D_6109,20250310
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,20250314
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250315T122314_20250315T122344_058315_07357B_31CC,20250315
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250316T153905_20250316T153934_058331_073622_85D9,20250316
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250317T021545_20250317T021609_058338_073664_181C,20250317
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2,20250318
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,20250321
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,20250326
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250327T163005_20250327T163030_058492_073C79_EAA7,20250327
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250328T153905_20250328T153934_058506_073D15_583F,20250328
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A,20250330
Rotterdam,Rotterdam,source_fit,S1A_IW_GRDH_1SDV_20250401T002647_20250401T002712_058556_073F16_5FFE,20250401
