fold,product_id,object_id,added_class,tier,t1_status,t2_status,t1_mmsi,t2_mmsi,t1_distance_m,t1_abs_dt_s,already_in_frozen
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VH|[7936, 16128]|det_00004",dredger,A2,unique_candidate,unique_candidate,235074917,235074917,42.22236642391427,26.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VH|[12032, 5888]|det_00007",container_ship,A2,unique_candidate,unique_candidate,636020332,636020332,113.97080005597219,70.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VH|[16128, 12032]|det_00018",fishing_vessel,A2,unique_candidate,ambiguous,244650611,,123.089309834325,7.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[1792, 12032]|det_00009",product_chemical_tanker,A2,no_candidate,unique_candidate,,210225000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[3840, 7936]|det_00000",container_ship,A2,unique_candidate,unique_candidate,636019021,636019021,25.690587902678967,33.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[3840, 16128]|det_00020",product_chemical_tanker,A2,unique_candidate,unique_candidate,219030184,219030184,48.36994673544702,108.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[7936, 9984]|det_00003",tug_towing,A2,unique_candidate,unique_candidate,244830809,244830809,49.79256571823352,173.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[7936, 16128]|det_00000",dredger,A2,no_candidate,unique_candidate,,235074917,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[7936, 16128]|det_00007",dredger,A2,unique_candidate,unique_candidate,235074917,235074917,48.66716878903717,26.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[12032, 5888]|det_00001",container_ship,A2,unique_candidate,unique_candidate,636020332,636020332,122.05330529661629,70.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[12032, 5888]|det_00034",container_ship,A2,no_candidate,unique_candidate,,636020332,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,"S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC|VV|[14080, 14080]|det_00030",fishing_vessel,A2,unique_candidate,ambiguous,244873000,,86.12333518810574,75.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[3840, 9984]|det_00003",container_ship,A2,unique_candidate,unique_candidate,256033000,256033000,70.15337352445967,2.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[5888, 7936]|det_00002",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,71.09988996293792,24.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[5888, 14080]|det_00004",tug_towing,A2,no_candidate,unique_candidate,,235073785,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[7936, 16128]|det_00059",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VH|[20224, 0]|det_00014",tug_towing,A2,no_candidate,unique_candidate,,621819071,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[3840, 9984]|det_00001",container_ship,A2,no_candidate,unique_candidate,,256033000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[3840, 9984]|det_00005",container_ship,A2,unique_candidate,unique_candidate,256033000,256033000,139.31359444883412,7.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[5888, 7936]|det_00001",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,59.11421562595958,96.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[7936, 12032]|det_00003",tug_towing,A2,no_candidate,unique_candidate,,408815000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[7936, 14080]|det_00005",dredger,A2,unique_candidate,unique_candidate,246351000,246351000,9.983269783448579,7.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[7936, 16128]|det_00026",tug_towing,A2,no_candidate,unique_candidate,,235073785,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[16128, 9984]|det_00008",tug_towing,A2,no_candidate,unique_candidate,,470815000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[16128, 9984]|det_00022",tug_towing,A2,unique_candidate,unique_candidate,377413000,377413000,112.89632655414245,7.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[18176, 5888]|det_00003",dredger,A2,unique_candidate,unique_candidate,620999617,620999617,102.85196104063021,10.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,"S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC|VV|[20224, 0]|det_00010",tug_towing,A2,no_candidate,unique_candidate,,621819071,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[3840, 18176]|det_00002",tug_towing,A2,unique_candidate,ambiguous,375265000,,98.38897357652998,167.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[3840, 18176]|det_00030",tug_towing,A2,unique_candidate,unique_candidate,375265000,375265000,69.67211458506438,53.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[5888, 7936]|det_00018",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,28.476804603266,4.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[7936, 18176]|det_00017",tug_towing,A2,unique_candidate,ambiguous,246982000,,22.475712740542548,38.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[9984, 14080]|det_00014",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,31.675423573874145,135.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[14080, 5888]|det_00019",tug_towing,A2,no_candidate,unique_candidate,,470144000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[14080, 7936]|det_00090",dredger,A2,unique_candidate,unique_candidate,620999617,620999617,83.94950394969425,73.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[16128, 9984]|det_00006",tug_towing,A2,unique_candidate,unique_candidate,377413000,377413000,98.47195842483839,121.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[16128, 9984]|det_00022",tug_towing,A2,unique_candidate,unique_candidate,341197001,341197001,56.16782399285275,36.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VH|[16128, 9984]|det_00024",tug_towing,A2,no_candidate,unique_candidate,,341197001,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[3840, 18176]|det_00003",tug_towing,A2,unique_candidate,ambiguous,375265000,,104.88808435689818,176.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[3840, 18176]|det_00021",tug_towing,A2,unique_candidate,unique_candidate,375265000,375265000,74.47477142360363,53.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[5888, 7936]|det_00003",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,22.42442585145233,4.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[5888, 18176]|det_00004",dredger,A2,unique_candidate,unique_candidate,620999618,620999618,40.46938436373862,6.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[7936, 16128]|det_00093",tug_towing,A2,no_candidate,unique_candidate,,246982000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[9984, 14080]|det_00001",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,129.85626239273887,178.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[9984, 14080]|det_00012",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,47.820240399238926,86.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[9984, 14080]|det_00018",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,60.027710707744646,53.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[14080, 5888]|det_00017",tug_towing,A2,no_candidate,unique_candidate,,470144000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[14080, 5888]|det_00022",tug_towing,A2,no_candidate,unique_candidate,,470144000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[16128, 9984]|det_00016",tug_towing,A2,no_candidate,unique_candidate,,341197001,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[16128, 9984]|det_00058",tug_towing,A2,unique_candidate,unique_candidate,341197001,341197001,71.65927744006316,36.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,"S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D|VV|[22272, 3840]|det_00003",dredger,A2,unique_candidate,unique_candidate,246351000,246351000,113.62043268278835,105.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VH|[7936, 16128]|det_00016",tug_towing,A2,unique_candidate,unique_candidate,470413000,470413000,67.80378740019465,29.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VH|[7936, 16128]|det_00028",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VH|[7936, 16128]|det_00045",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VH|[9984, 14080]|det_00001",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,25.890753623388,91.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VH|[22272, 1792]|det_00001",dredger,A2,unique_candidate,unique_candidate,246351000,246351000,96.7645669491992,68.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[3840, 20224]|det_00007",tug_towing,A2,unique_candidate,unique_candidate,470815000,470815000,55.368202070924816,19.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[5888, 5888]|det_00013",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,3.855156776250702,171.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[5888, 18176]|det_00004",dredger,A2,unique_candidate,unique_candidate,620999617,620999617,66.43537309528342,42.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[5888, 18176]|det_00066",dredger,A2,no_candidate,unique_candidate,,620999617,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[7936, 14080]|det_00010",tug_towing,A2,unique_candidate,unique_candidate,470413000,470413000,73.01104723141349,29.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[7936, 16128]|det_00052",tug_towing,A2,unique_candidate,ambiguous,245916000,,57.46226254797876,5.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[7936, 18176]|det_00011",dredger,A2,no_candidate,unique_candidate,,245225000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[9984, 12032]|det_00007",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,62.39583694217094,72.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[20224, 3840]|det_00002",tug_towing,A2,unique_candidate,unique_candidate,422080500,422080500,115.25464249350398,58.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[20224, 3840]|det_00009",tug_towing,A2,unique_candidate,unique_candidate,470144000,470144000,90.14825958245117,95.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,"S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B|VV|[20224, 3840]|det_00021",tug_towing,A2,no_candidate,unique_candidate,,470144000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VH|[5888, 3840]|det_00000",container_ship,A2,unique_candidate,unique_candidate,414672000,414672000,98.41818144146393,37.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VH|[5888, 3840]|det_00002",container_ship,A2,unique_candidate,unique_candidate,414672000,414672000,67.70380362592086,14.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VH|[5888, 7936]|det_00023",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,103.82265996424813,145.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VH|[9984, 14080]|det_00002",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,95.17634802410873,124.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VH|[9984, 14080]|det_00005",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,146.46737581932555,5.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VV|[5888, 3840]|det_00000",container_ship,A2,unique_candidate,unique_candidate,414672000,414672000,131.3846183801006,68.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VV|[5888, 3840]|det_00008",container_ship,A2,no_candidate,unique_candidate,,414672000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VV|[5888, 7936]|det_00009",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,80.45387998154662,155.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VV|[7936, 16128]|det_00034",tug_towing,A2,unique_candidate,ambiguous,245916000,,99.15503524188657,24.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VV|[7936, 16128]|det_00046",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VV|[9984, 14080]|det_00005",tug_towing,A2,unique_candidate,unique_candidate,408815000,408815000,111.58010077999876,124.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,"S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78|VV|[22272, 0]|det_00004",tug_towing,A2,unique_candidate,unique_candidate,376983000,376983000,147.1760020955775,173.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,"S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B|VH|[3840, 7936]|det_00009",tug_towing,A2,no_candidate,unique_candidate,,566682000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,"S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B|VH|[5888, 7936]|det_00017",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,99.89844214633946,25.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,"S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B|VH|[16128, 7936]|det_00045",product_chemical_tanker,A2,no_candidate,unique_candidate,,470976000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,"S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B|VV|[5888, 7936]|det_00026",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,119.09284868969624,35.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,"S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B|VV|[7936, 18176]|det_00024",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,"S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B|VV|[16128, 7936]|det_00029",product_chemical_tanker,A2,no_candidate,unique_candidate,,470976000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,"S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B|VV|[22272, 0]|det_00004",tug_towing,A2,unique_candidate,unique_candidate,376983000,376983000,102.48788066248059,155.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VH|[3840, 0]|det_00002",tug_towing,A2,unique_candidate,unique_candidate,422054900,422054900,62.170928923394456,93.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VH|[3840, 14080]|det_00034",tug_towing,A2,no_candidate,unique_candidate,,470915000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VH|[5888, 12032]|det_00009",tug_towing,A2,unique_candidate,ambiguous,470144000,,47.161657023246114,36.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VH|[14080, 3840]|det_00133",dredger,A2,unique_candidate,unique_candidate,253336000,253336000,44.58823524415349,80.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VV|[3840, 14080]|det_00037",tug_towing,A2,no_candidate,unique_candidate,,470915000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VV|[5888, 12032]|det_00015",tug_towing,A2,unique_candidate,unique_candidate,246982000,246982000,30.541918333150765,112.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VV|[5888, 12032]|det_00049",tug_towing,A2,unique_candidate,unique_candidate,246982000,246982000,93.02737933414082,172.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VV|[5888, 12032]|det_00055",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,"S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0|VV|[7936, 3840]|det_00009",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,1
