product_id,needed,have,missing
S1C_IW_GRDH_1SDV_20250824T015723_20250824T015752_003808_007990_033C,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20250824T054027_20250824T054052_003810_0079A1_4DF0,4,4,
S1C_IW_GRDH_1SDV_20250825T062633_20250825T062658_003825_007A14_877A,4,4,
S1C_IW_GRDH_1SDV_20250827T031049_20250827T031117_003852_007AE0_DED2,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20250827T233314_20250827T233339_003864_007B3B_3B7B,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20250830T141547_20250830T141612_003903_007C5C_B1B6,2,2,
S1C_IW_GRDH_1SDV_20250831T104629_20250831T104705_003915_007CC7_4993,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20250903T055742_20250903T055807_003956_007E04_B34B,4,4,
S1C_IW_GRDH_1SDV_20250905T054027_20250905T054052_003985_007ED9_EA5D,4,4,
S1C_IW_GRDH_1SDV_20250906T154800_20250906T154825_004006_007F76_6E9F,2,2,
S1C_IW_GRDH_1SDV_20250906T173211_20250906T173236_004007_007F7E_D39D,4,4,
S1C_IW_GRDH_1SDV_20250907T021437_20250907T021502_004012_007FA7_3BB1,2,2,
S1C_IW_GRDH_1SDV_20250908T031050_20250908T031117_004027_008023_0143,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20250911T083018_20250911T083043_004074_008191_792A,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250911T213912_20250911T213942_004082_0081D5_5311,4,4,
S1C_IW_GRDH_1SDV_20250912T014931_20250912T014956_004085_0081E7_E98D,2,2,
S1C_IW_GRDH_1SDV_20250915T055742_20250915T055807_004131_008359_AA20,4,4,
S1C_IW_GRDH_1SDV_20250917T054028_20250917T054053_004160_00842D_7E1A,4,4,
S1C_IW_GRDH_1SDV_20250918T062634_20250918T062659_004175_0084A2_8584,4,4,
S1C_IW_GRDH_1SDV_20250919T021438_20250919T021503_004187_008500_894D,2,2,
S1C_IW_GRDH_1SDV_20250920T030348_20250920T030413_004202_008573_E1A5,2,2,
S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250923T155610_20250923T155635_004254_008700_4043,2,2,
S1C_IW_GRDH_1SDV_20250923T213913_20250923T213942_004257_008723_A4F1,4,4,
S1C_IW_GRDH_1SDV_20250927T055742_20250927T055807_004306_0088A6_843A,4,4,
S1C_IW_GRDH_1SDV_20250929T054028_20250929T054053_004335_008987_A32B,4,4,
S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251008T020629_20251008T020703_004464_008D71_3B04,4,4,
S1C_IW_GRDH_1SDV_20251011T054028_20251011T054053_004510_008ED9_EBA7,4,4,
S1C_IW_GRDH_1SDV_20251013T021438_20251013T021503_004537_008FA6_7629,2,2,
S1C_IW_GRDH_1SDV_20251014T031050_20251014T031118_004552_00901B_986B,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251021T055743_20251021T055808_004656_009348_95FD,4,4,
S1C_IW_GRDH_1SDV_20251023T015724_20251023T015753_004683_009410_52E7,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20251023T054028_20251023T054053_004685_009421_38F8,4,4,
S1C_IW_GRDH_1SDV_20251023T182541_20251023T182606_004693_009462_1B98,4,4,
S1C_IW_GRDH_1SDV_20251024T213054_20251024T213124_004709_0094E0_DB1C,4,4,
S1C_IW_GRDH_1SDV_20251025T021438_20251025T021503_004712_0094F6_EC36,2,2,
S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7,4,4,
S1C_IW_GRDH_1SDV_20251026T030348_20251026T030413_004727_009566_6FE4,2,2,
S1C_IW_GRDH_1SDV_20251026T031050_20251026T031118_004727_009567_65D5,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251029T083018_20251029T083043_004774_0096D1_005A,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251029T141548_20251029T141613_004778_0096EB_5065,2,2,
S1C_IW_GRDH_1SDV_20251029T155610_20251029T155635_004779_0096F2_6F70,2,2,
S1C_IW_GRDH_1SDV_20251101T020629_20251101T020702_004814_00982C_8A43,4,4,
S1C_IW_GRDH_1SDV_20251104T054028_20251104T054053_004860_0099AE_A2F9,4,4,
S1C_IW_GRDH_1SDV_20251105T213054_20251105T213124_004884_009A7D_8FDC,4,4,
S1C_IW_GRDH_1SDV_20251106T021437_20251106T021502_004887_009A94_6EF3,2,2,
S1C_IW_GRDH_1SDV_20251107T030348_20251107T030413_004902_009B16_327F,2,2,
S1C_IW_GRDH_1SDV_20251107T031050_20251107T031117_004902_009B17_8899,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251111T135135_20251111T135200_004967_009D3F_A24B,2,2,
S1C_IW_GRDH_1SDV_20251113T020628_20251113T020702_004989_009DF1_33D5,4,4,
S1C_IW_GRDH_1SDV_20251114T055742_20251114T055807_005006_009E8D_5632,4,4,
S1C_IW_GRDH_1SDV_20251115T142349_20251115T142418_005026_009F37_985E,4,4,
S1C_IW_GRDH_1SDV_20251116T015723_20251116T015753_005033_009F74_CD41,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20251116T054027_20251116T054052_005035_009F87_5F14,4,4,
S1C_IW_GRDH_1SDV_20251117T173211_20251117T173236_005057_00A047_CB70,4,4,
S1C_IW_GRDH_1SDV_20251117T213054_20251117T213123_005059_00A05C_1C3A,4,4,
S1C_IW_GRDH_1SDV_20251119T030348_20251119T030413_005077_00A0F3_2E43,2,2,
S1C_IW_GRDH_1SDV_20251119T031050_20251119T031117_005077_00A0F4_F122,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251122T083017_20251122T083042_005124_00A28C_F01F,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251122T141547_20251122T141612_005128_00A2A6_BC13,2,2,
S1C_IW_GRDH_1SDV_20251128T015723_20251128T015752_005208_00A555_BD65,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20251128T054027_20251128T054052_005210_00A568_4CE6,4,4,
S1C_IW_GRDH_1SDV_20251129T213053_20251129T213123_005234_00A63B_63CD,4,4,
S1C_IW_GRDH_1SDV_20251130T021436_20251130T021501_005237_00A653_4A11,2,2,
S1C_IW_GRDH_1SDV_20251201T030347_20251201T030412_005252_00A6CF_3A0E,2,2,
S1C_IW_GRDH_1SDV_20251201T031049_20251201T031116_005252_00A6D0_1472,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251205T113311_20251205T113336_005316_00A908_FFD9,4,4,
S1C_IW_GRDH_1SDV_20251205T135134_20251205T135159_005317_00A912_754A,2,2,
S1C_IW_GRDH_1SDV_20251208T055741_20251208T055806_005356_00AA67_8EAA,4,4,
S1C_IW_GRDH_1SDV_20251210T054026_20251210T054051_005385_00AB6C_2021,4,4,
S1C_IW_GRDH_1SDV_20251211T062632_20251211T062657_005400_00ABED_626C,4,4,
S1C_IW_GRDH_1SDV_20251211T213053_20251211T213122_005409_00AC3F_40F8,4,4,
S1C_IW_GRDH_1SDV_20251213T031048_20251213T031116_005427_00ACD5_6932,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251213T233313_20251213T233338_005439_00AD3E_36D0,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251216T213911_20251216T213940_005482_00AEBE_7CC7,4,4,
S1C_IW_GRDH_1SDV_20251217T113300_20251217T113325_005491_00AF03_EF9A,4,4,
S1C_IW_GRDH_1SDV_20251221T142348_20251221T142417_005551_00B113_F32B,4,4,
S1C_IW_GRDH_1SDV_20251222T054026_20251222T054051_005560_00B165_BF35,4,4,
S1C_IW_GRDH_1SDV_20251222T182538_20251222T182603_005568_00B1B3_D81F,4,4,
S1C_IW_GRDH_1SDV_20251223T062632_20251223T062657_005575_00B1E9_A701,4,4,
S1C_IW_GRDH_1SDV_20251223T154758_20251223T154823_005581_00B21E_A39E,2,2,
S1C_IW_GRDH_1SDV_20251223T213052_20251223T213121_005584_00B23E_FFF7,4,4,
S1C_IW_GRDH_1SDV_20251225T031048_20251225T031115_005602_00B2DC_9B50,4,2,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif;ESA_WorldCover_10m_2021_v200_S33E033_Map.tif
S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20251228T141546_20251228T141611_005653_00B496_D7BC,2,2,
S1C_IW_GRDH_1SDV_20251228T213910_20251228T213939_005657_00B4C4_7F75,4,4,
S1C_IW_GRDH_1SDV_20251229T135132_20251229T135157_005667_00B519_5EC6,2,2,
